,gene,SRR1222460,SRR1222455,SRR1222450,SRR1222448,SRR1222456
29207,TraesCS2D02G386700,44.9094,70.512,98.9123,172.032,96.5863
29208,TraesCS2D02G386800,157.808,122.181,118.803,217.208,168.253
29209,TraesCS2D02G386900,10.8677,7.18125,10.1043,11.409,12.2614
29211,TraesCS2D02G387100,202.806,395.423,498.2274,554.5598,226.388
29212,TraesCS2D02G387200,47.3479,104.542,152.663,101.227,55.7229
29214,TraesCS2D02G387400,30.6271,12.1317,11.4444,8.41741,17.5116
29215,TraesCS2D02G387500,8.41519,2.0,4.31772,16.9633,10.7386
29216,TraesCS2D02G387600,183.3234,235.3453,206.1591,201.404,185.4482
29217,TraesCS2D02G387700,78.8945,46.1742,46.4468,58.6764482,45.830841
29218,TraesCS2D02G387800,57.9449,50.8649,68.85087800000001,115.434,48.0809
29219,TraesCS2D02G387900,58.24060159946,96.7609000419846,73.7905197322,127.296,46.1328
29221,TraesCS2D02G388100,8.49682,24.2361,26.2527,24.37,4.52555
29222,TraesCS2D02G388200,59.896209240000005,62.03195,78.3096,80.2951,71.1869
29223,TraesCS2D02G388300,68.9419,47.9491,73.2488,84.0953,60.9377
29224,TraesCS2D02G388400,51.1127,154.291,190.6270000929469,141.92000040153198,50.4138158722
29225,TraesCS2D02G388500,19.2135,16.3849,5.97824,19.8925,28.2093
29228,TraesCS2D02G388800,200.71,214.678,200.863,251.026,217.079
29229,TraesCS2D02G388900,11.8807,0.0,1.50441,3.3141,11.1545
29231,TraesCS2D02G389100,72.0589,104.745,138.334,194.314,45.6845
29233,TraesCS2D02G389400,9.357309818,28.6175,24.6679,18.9798,8.02778
29236,TraesCS2D02G389700,36.0853,66.4628,48.878,59.4474,27.5038
29237,TraesCS2D02G389800,6.85189,2.6084,2.75638,7.02372,9.0098
29238,TraesCS2D02G389900,1.83439,5.30486,10.0726,13.5687,1.09799
29239,TraesCS2D02G390000,8.61228,16.469,25.1111,22.8383,2.92312
29240,TraesCS2D02G390100,11.8057,26.7991564,19.7686,34.20085,16.64789
29243,TraesCS2D02G390400,11.8753,10.1055,26.2849,26.6266,20.8664
29244,TraesCS2D02G390500,17.16373,16.8073,19.97305,30.4801101,9.65096
29245,TraesCS2D02G390600,8.66489,14.1873,13.1876,25.1481,10.7989
29248,TraesCS2D02G390900,0.253589,2.29135,4.76717,8.52893,2.66254
29249,TraesCS2D02G391000,55.9245,62.1232,111.609,64.2052,43.8556
29250,TraesCS2D02G391100,0.0,4.6815,5.20358,16.3563,5.0
29251,TraesCS2D02G391200,8.64992,3.07561,4.04709,14.7481,10.919
29254,TraesCS2D02G391500,37.9212,19.1503,34.3243,32.2884,60.8079
29255,TraesCS2D02G391600,42.0042,25.5051,8.87851,37.1219,60.5969
29256,TraesCS2D02G391700,7.20644,0.0,1.59579,27.68,5.74968
29261,TraesCS2D02G392200,1.4881,0.0,1.31977,7.79468,7.63659
29262,TraesCS2D02G392300,98.8534,15.8819,7.39125,6.0,80.5667
29265,TraesCS2D02G392600,13.4109,4.0,3.0,11.666,12.6484
29267,TraesCS2D02G392900,32.8516,13.3709,27.3508,50.8921,28.4589
29269,TraesCS2D02G393100,8.67443,4.63141,3.45028668,6.0,6.3192
29270,TraesCS2D02G393200,44.0328,28.0774,35.7179,73.6275,73.4288
29272,TraesCS2D02G393400,39.159,5.06648,4.06184,12.506,56.3788
29273,TraesCS2D02G393500,37.9254,25.9247,29.0724,50.1884,36.6528
29274,TraesCS2D02G393600,132.647,121.6330000114493,112.774000813663,182.0104,111.298
29275,TraesCS2D02G393700,3.11545,5.0,5.53134,4.0,6.8524
29276,TraesCS2D02G393800,35.4372,4.4015,1.0,1.39419,15.1566
29277,TraesCS2D02G393900,20.8729,5.51706,15.9877,25.8579,29.9693
29279,TraesCS2D02G394100,2.90261,1.0,5.84956,6.86938,6.71336
29280,TraesCS2D02G394200,1.50163,2.50136,4.99217,4.35973,3.68265
29281,TraesCS2D02G394300,4.09686,0.0,0.0,9.0,8.75974
29282,TraesCS2D02G394400,16.3465,12.0259,8.83537,23.8781,20.238
29283,TraesCS2D02G394500,24.0163,16.4444,22.1446,44.608,33.4193
29286,TraesCS2D02G394800,21.4314,37.7124,44.5921,71.4246,31.402
29287,TraesCS2D02G394900,18.8424,52.2687,35.5995,36.4327,10.0768
29288,TraesCS2D02G395000,11.51,23.1998,29.0726,16.5605,22.9953
29289,TraesCS2D02G395100,56.78708564,41.9252,67.54100148964,74.8185,52.3578
29290,TraesCS2D02G395200,11.2322,6.48579,29.3853,26.2252,11.5228
29291,TraesCS2D02G395300,39.6438,17.1242,24.6853,23.0891,32.5275
29292,TraesCS2D02G395400,192.312,130.794,214.893,192.181,278.829
29294,TraesCS2D02G395600,8.12196,6.66847,4.47507,2.78939,3.98578
29296,TraesCS2D02G395800,26.5459,112.186,126.916,121.725,75.3837
29298,TraesCS2D02G396000,425.655,462.287,353.066,339.541,547.018
29299,TraesCS2D02G396100,1.23447,6.94976,4.56144,1.46281,7.99059
29301,TraesCS2D02G396300,155.2268,108.811,69.9812,149.947,160.0239
29302,TraesCS2D02G396500,307.00846,323.3453,203.3809,356.238,303.48713278
29303,TraesCS2D02G396400,4.17372,104.981,2.52372,63.9674,129.63
29304,TraesCS2D02G396600,34.2895,253.947,215.3,182.021,315.457
29305,TraesCS2D02G396700,7.61225,21.8549,35.0756,19.965,16.7858
29306,TraesCS2D02G396800,31.3364,16.3055,14.0,21.0,47.4995
29307,TraesCS2D02G396900,5.35062,3.25244,1.09096,15.6389,2.0
29310,TraesCS2D02G397200,3.8498,11.7564,3.82619,15.1377,11.8222
29313,TraesCS2D02G397600,16.1103,6.34035,7.22572,10.6581,7.88477
29314,TraesCS2D02G397700,6.73845,0.0,1.65269,18.4657,5.61973
29315,TraesCS2D02G397800,15.4272,10.4098204873,11.1023,56.4364,10.9090202139
29316,TraesCS2D02G397900,31.8006,67.5973,79.6624,89.876,34.9959
29320,TraesCS2D02G398300,206.752,104.609,148.175,80.3051,204.576
29321,TraesCS2D02G398400,43.2732,51.3251,31.0153,37.6269,38.8211
29322,TraesCS2D02G398500,65.2673,22.4609,39.0747,25.8881,39.5607
29323,TraesCS2D02G398600,34.6586,0.0,0.0,1.37591,0.0
29324,TraesCS2D02G398700,89.5153,54.9295,48.5498,84.3067,76.9394
29325,TraesCS2D02G398800,11.4812,24.3457,64.4665,67.9226,9.69242
29326,TraesCS2D02G399000,8.06472,7.74414,5.91918,9.68535,2.02741
29327,TraesCS2D02G399100,3.0,8.0,6.0,2.0,2.54322
29330,TraesCS2D02G399400,4.59842,7.87014,4.98529,17.0299,14.3952
29331,TraesCS2D02G399500,22.0257,14.8514,9.08728,16.8512,38.2456
29332,TraesCS2D02G399600,52.2578,46.509,38.286,71.0438,46.5047
29334,TraesCS2D02G399800,8.92123,30.0231,36.1549,25.9306,11.327
29338,TraesCS2D02G400200,15.26900877822,37.175754713,81.14750000000001,85.1383,8.95821
29339,TraesCS2D02G400300,295.2591,429.8615,696.9615,378.2973,393.7729
29340,TraesCS2D02G400400,25.84273984,62.8203,66.607387,117.907,18.1859
29341,TraesCS2D02G400500,6.78742,0.0,8.27355,9.44915,2.78723
29343,TraesCS2D02G400700,28.0,0.0,5.6414,19.0,27.1367
29345,TraesCS2D02G400900,20.0721,8.08711,9.72528,14.4326,31.2906
29346,TraesCS2D02G401000,30.8577,51.2707,91.4634,184.243,23.3964
29347,TraesCS2D02G401100,103.129,87.6198,141.8355,161.877,71.776
29348,TraesCS2D02G401200,11.5106,12.74182,10.715,12.83702,14.4784
29349,TraesCS2D02G401300,22.1994,13.5678,19.2855,28.0447,11.4007
29350,TraesCS2D02G401400,27.12958,28.6451100445808,37.4,27.83766,39.48139
29352,TraesCS2D02G401600,18.5035,134.7798,121.8367,184.7818,40.86897
29353,TraesCS2D02G401700,2.99045,1.39006,6.617541,17.4345,0.0
29354,TraesCS2D02G401800,15.1573,41.1982,34.3418,50.5835,6.74282
29355,TraesCS2D02G401900,38.414190000000005,43.18485,53.21798763,115.921364,17.73562
29356,TraesCS2D02G402000,5.33268,30.2635,34.6134,72.8792,14.9929
29357,TraesCS2D02G402100,2.0,37.9117,34.227,83.3882,53.0497
29359,TraesCS2D02G402300,29.5122,39.024,57.2386,59.2028,27.6623
29361,TraesCS2D02G402500,10.7119,0.0,3.34361,2.71985,3.8892
29363,TraesCS2D02G402700,2.45739,9.6348,4.79912,13.9365,4.24326
29364,TraesCS2D02G402900,22.8476,33.5821,21.4732,24.447,62.7483
29365,TraesCS2D02G403000,22.8353,22.8763,21.261,26.2962,14.0613
29366,TraesCS2D02G403100,11.4953,28.174,29.0025,20.3575,19.6472
29370,TraesCS2D02G403500,8.061656879,22.5108,43.36607,20.72160572112,15.56168
29371,TraesCS2D02G403600,68.2483,60.8974,152.736,46.46639,29.6546
29372,TraesCS2D02G403700,72.333,89.9429,98.7612,93.516,105.407
29373,TraesCS2D02G403800,30.9267,12.0092,10.0209,13.6286,17.5789
29376,TraesCS2D02G404100,52.4433,52.2331,57.5093,116.378,64.7607
29378,TraesCS2D02G404300,26.7672,28.3046,17.6928,40.43778,16.8455
29379,TraesCS2D02G404400,26.5109,23.9388,47.4815,36.0662,23.9369
29380,TraesCS2D02G404500,18.0654,7.38929,4.66685,19.6159,19.9708
29381,TraesCS2D02G404600,1008.72,537.463,367.077,805.253,961.35
29382,TraesCS2D02G404700,38.4238,109.633,122.984,121.368,29.8305
29383,TraesCS2D02G404800,333.084,240.06,201.437,531.749,541.14
29385,TraesCS2D02G405000,108.344,137.802,213.707,229.776,120.875
29387,TraesCS2D02G405200,17.2432,17.3092,22.9524,43.1507,14.8127
29388,TraesCS2D02G405300,8.91892,37.9123,97.4621105447,74.1854,13.6227
29390,TraesCS2D02G405500,456.257,308.457,357.003,567.95,570.032
29391,TraesCS2D02G405600,52.31180559627,45.1584,55.3259,89.57141016199999,42.573
29392,TraesCS2D02G405700,10.0,6.81735,2.0,2.11398,6.01509
29396,TraesCS2D02G406100,30.5653,11.8257,11.7649,17.5769,22.6859
29405,TraesCS2D02G407000,10.7095,7.53968,2.23784,10.1588,7.04422
29407,TraesCS2D02G407200,8.15264,2.0,2.0,5.8551,5.83437
29411,TraesCS2D02G407600,26.3159,20.9515,18.4419,72.3392,40.5849
29412,TraesCS2D02G407700,371.998,306.77,355.462,484.721,650.725
29413,TraesCS2D02G407800,58.34724,112.2278,107.6076,108.7099,53.6309
29414,TraesCS2D02G407900,6.40562,12.3361000219044,7.60233,17.8139,11.84031
29416,TraesCS2D02G408200,57.48839306798,436.3272243695,264.69268151476,250.2692141915,33.20332171901
29417,TraesCS2D02G408300,29.2871,174.978,256.656,136.09,68.1287
29418,TraesCS2D02G408400,39.8595,130.682,141.224,114.809,99.1439
29419,TraesCS2D02G408600,1.0,13.0,10.0453,0.0,1.0
29420,TraesCS2D02G408700,29.8351,16.4016,33.1178,53.6264,25.3087
29422,TraesCS2D02G408900,40.6403,50.9636,37.2342,21.3037,113.979
29425,TraesCS2D02G409200,0.0,8.21838,5.0,11.2012,7.7421
29427,TraesCS2D02G409400,59.3416,32.3883,44.38888,189.103,31.0998
29428,TraesCS2D02G409500,8.8325,7.29408,6.94878,39.1752,6.20112
29429,TraesCS2D02G409600,16.1125,5.97607,11.7165,18.80063,15.48348
29430,TraesCS2D02G409700,0.0,0.0,7.0,20.4746,2.11698
29432,TraesCS2D02G409900,5.34226,2.88455,4.96325,11.8377,4.24283
29433,TraesCS2D02G410000,3.66508,3.47515,1.58008,0.0,7.67154
29434,TraesCS2D02G410100,33.6518,25.2982,49.9036,46.4457,34.0303
29435,TraesCS2D02G410200,6.67656,11.2556,5.46982,12.6583,17.3603
29439,TraesCS2D02G410600,22.15331,32.2,24.353700000000003,22.02931,17.51913
29441,TraesCS2D02G410800,9.40646,8.49946,7.98539,7.85099,11.9368
29442,TraesCS2D02G410900,5.4771,2.0,4.0,11.0,4.74881
29446,TraesCS2D02G411300,16.0863,6.34466,6.64066,24.6223,12.1011
29449,TraesCS2D02G411600,145.2312,58.0857,63.8864,38.183,83.3452
29451,TraesCS2D02G411800,4.33522,12.0785,18.236,14.1321,7.39793
29453,TraesCS2D02G412000,17.7657,14.4286,12.4605,31.2378,31.6049
29455,TraesCS2D02G412200,19.7507,11.2758,13.1157,11.4389,41.6189
29459,TraesCS2D02G412600,49.0106,66.86028,37.61991,61.8686,43.9331
29461,TraesCS2D02G412800,20.30133,22.5132,35.71455,38.5101,28.5171
29463,TraesCS2D02G413000,26.0983,18.2129,8.25009,25.4876,28.2477
29464,TraesCS2D02G413100,2.56364,0.0,3.85623,2.54173,10.1148
29465,TraesCS2D02G413200,0.0,2.77762,4.97073,4.35747,14.5671
29466,TraesCS2D02G413300,0.864621,2.19589,13.0187,11.261,9.21494
29467,TraesCS2D02G413400,19.8,12.7399,15.3288,18.5103,27.772
29468,TraesCS2D02G413500,29.8576,153.042,155.119,122.784,14.843
29469,TraesCS2D02G413600,1.31859,5.84433,2.84918,8.06132,0.0
29470,TraesCS2D02G413700,39.9872,37.0744,42.7058,68.0617,48.3292
29475,TraesCS2D02G414200,26.573,15.2701,16.2847,28.7104,20.1614
29476,TraesCS2D02G414300,2.18187,10.4313,26.1614,93.4346,13.7943
29479,TraesCS2D02G414600,10.5707,16.2643,11.5815,34.0994,16.1473
29481,TraesCS2D02G414800,4757.35,1719.99,1776.54,2019.59,7301.53
29482,TraesCS2D02G414900,21.1051,14.5897,30.1718,29.8994,31.071
29483,TraesCS2D02G415000,27.0079,21.6201,0.00347642,0.0,22.418
29484,TraesCS2D02G415100,36.9987,32.4791,34.1041,50.4569,21.7528
29488,TraesCS2D02G415600,0.0,2.8816,2.04555,14.9614,0.0
29489,TraesCS2D02G415700,6.3377,6.90792,12.2888,12.0894,4.62267
29490,TraesCS2D02G415800,7.56078,20.2831,31.3,62.7964,6.502
29492,TraesCS2D02G416000,4.88905,8.36187,18.8431,13.673,12.5263
29493,TraesCS2D02G416200,41.2942,65.9023,105.186,95.2149,53.3432
29496,TraesCS2D02G416600,12.7322,10.5361,10.4566,19.163,5.13137
29500,TraesCS2D02G417000,89.5648,281.908,305.75,288.141,105.156
29501,TraesCS2D02G417100,24.02039,12.96258,14.24731,38.0761,17.63317
29502,TraesCS2D02G417200,7.44364,14.4487,22.4916,7.56365,9.01446
29503,TraesCS2D02G417300,18.7643,14.9879,22.4463,23.9879,13.1437
29505,TraesCS2D02G417500,3.0,7.0,7.23536,9.6291,2.0
29507,TraesCS2D02G417700,15.3003,8.80472,6.01429,3.0,28.5473
29508,TraesCS2D02G417800,53.3607,65.4454,68.9478,141.183,49.1517
29509,TraesCS2D02G417900,27.2141,22.8514,44.6663,42.1507,26.0591
29512,TraesCS2D02G418200,125.9011,1395.783,1325.822,1239.361,119.7173
29514,TraesCS2D02G418400,65.7227,157.0089652,234.137,398.1402,43.2587
29519,TraesCS2D02G418900,66.1304,54.4087,77.7148,101.012,74.6188
29520,TraesCS2D02G419000,146.757474,246.5717,255.5569,231.20996,166.505403436
29523,TraesCS2D02G419300,0.0,11.0,7.0,5.0,5.0
29524,TraesCS2D02G419400,13.5861,9.67231,2.0,11.3978,6.0
29525,TraesCS2D02G419500,5.41912,2.43121,4.0,6.0,4.39925
29535,TraesCS2D02G420500,20.4846,19.3091,31.0031,43.4948,45.527
29537,TraesCS2D02G420800,60.0197,69.2639,42.5791,48.5848,32.0136
29540,TraesCS2D02G421100,25.963,30.2698,37.5462,58.5456,17.4528
29541,TraesCS2D02G421200,70.6875,88.8322,107.9284,88.33521999999999,66.52682
29542,TraesCS2D02G421300,766.148,573.586,718.339,713.878,947.165
29543,TraesCS2D02G421400,126.883,68.9892,52.1249,67.9415,117.307
29544,TraesCS2D02G421500,4.19363,1.17191,3.24358,3.40975,7.89039
29546,TraesCS2D02G421700,20.8098,24.5454,46.1859,38.4831,31.0296
29547,TraesCS2D02G421800,7.9561,9.70157,16.7851,9.17878,7.33641
29549,TraesCS2D02G422000,5.51712,14.9912,27.0509,24.2589,17.9843
29550,TraesCS2D02G422100,125.6995,75.7033,63.3316,105.6446,144.817
29551,TraesCS2D02G422200,11.5145,7.21471,7.75745,7.93402,12.3321
29555,TraesCS2D02G422600,162.695,215.584,230.034,294.287,168.981
29556,TraesCS2D02G422700,2.0,2.0,9.625,2.0,10.0
29558,TraesCS2D02G422900,140.26,125.774,110.332,131.558,116.024
29562,TraesCS2D02G423300,9.06772906,46.085530000000006,67.4882,56.722656247,14.947
29563,TraesCS2D02G423400,2.3346615274,6.74038,15.1935294598,22.546316905,9.33687
29565,TraesCS2D02G423600,17.2306,55.073586745,58.3339,39.51063,11.767224
29567,TraesCS2D02G423800,90.8618,73.5875,58.4355,104.014,126.865
29568,TraesCS2D02G423900,14.6496,3.62776,2.0,6.09453,10.0795
29569,TraesCS2D02G424100,98.6936,51.8193,52.7262,86.659,92.3815
29570,TraesCS2D02G424200,4.80275,2.64412,3.27445,5.64832,2.84742
29577,TraesCS2D02G425000,112.099,123.309,67.9912,73.3852,143.086
29578,TraesCS2D02G425100,16.3162000866236,37.6181,68.763,32.8448,20.68204055
29581,TraesCS2D02G425400,134.377,137.077,156.393,354.359,129.434
29583,TraesCS2D02G425600,9.42961,16.9868,4.40287,25.0108,5.64062
29584,TraesCS2D02G425700,63.3004,50.5228,41.7659,146.918,35.3806
29586,TraesCS2D02G426000,14.34228,46.425964,46.1891,70.4201,12.15187
29587,TraesCS2D02G426100,0.0,16.6071,19.0705,23.1295,3.67261
29588,TraesCS2D02G426200,7.06567,28.7675,27.7775,37.8106,3.98573
29590,TraesCS2D02G426400,30.55555820106,69.28519213999999,82.99251610292899,85.67721,19.394900675884
29591,TraesCS2D02G426500,1.46947,11.1112311,14.432918,16.4453,11.5558
29592,TraesCS2D02G426600,88.4948,78.1684,101.888,116.458,60.0032
29593,TraesCS2D02G426700,74.9763,52.1906,84.3635,76.2224,47.4461
29600,TraesCS2D02G427400,8.52285,282.257,447.514,357.265,11.8788
29601,TraesCS2D02G427500,4.00000215814,26.5444149003,12.039700932482,22.3341127036,3.79827199589
29602,TraesCS2D02G427700,264.22235,863.8679999999999,1036.6933,1147.76849,363.033563643
29604,TraesCS2D02G427900,5.84594,22.1001,21.2263,23.653,18.1007
29606,TraesCS2D02G428100,9.51715,17.3053000202577,7.32899,6.87678,12.4644000132774
29611,TraesCS2D02G428600,19.7464,12.2329,7.59603,41.2169,14.2773
29613,TraesCS2D02G428700,15.3658,9.64699,13.4912,28.2675,9.60104
29614,TraesCS2D02G428800,34.5154,17.9856,17.1023,24.4809,44.1312
29615,TraesCS2D02G428900,0.0,25.6223,19.0442,48.2814,2.0
29620,TraesCS2D02G429400,45.5587,34.4914,45.1813,62.0825,64.667
29621,TraesCS2D02G429500,112.106,212.51,204.918,267.539,140.35
29622,TraesCS2D02G429600,41.7533,54.0515,40.6557,45.8722,29.249
29623,TraesCS2D02G429700,27.0,32.0,32.0,52.0,38.0
29624,TraesCS2D02G429800,84.9994,137.3003,135.41572538999998,140.0999048,29.8083
29625,TraesCS2D02G429900,21.8906,33.1093,41.7094,60.0061,21.3313
29626,TraesCS2D02G430000,68.9846,158.58220027609,184.5755,218.60147,101.01254
29628,TraesCS2D02G430200,9.71149,1.95096,3.7399,1.53754,0.0
29631,TraesCS2D02G430500,164.327,358.831,352.517,381.908,199.567
29633,TraesCS2D02G430700,87.2327,211.168348,371.424,575.110000390655,55.757800113102
29634,TraesCS2D02G430800,0.0,4.62032,7.0,34.2024,7.21918
29636,TraesCS2D02G431000,65.8766,29.87,36.4639,44.5605,87.426
29641,TraesCS2D02G431500,2.0,2.72258,0.0,16.4715,1.0
29650,TraesCS2D02G432400,25.1969,121.304,180.679,92.0981,31.5366
29653,TraesCS2D02G432700,12.1753,13.8075,25.245,56.82,24.5222
29654,TraesCS2D02G432800,3.25354,5.33026,18.6156,19.7021,5.72653
29655,TraesCS2D02G432900,150.867,180.032,152.5471,280.0935,156.946
29656,TraesCS2D02G433000,8.76492,8.63614,17.9071,14.2679,23.3949
29657,TraesCS2D02G433100,84.60263732,231.82607428768,235.78494506,270.02581106079685,60.91807
29658,TraesCS2D02G433200,1.0,11.3726,9.44721,6.0,5.0
29662,TraesCS2D02G433600,13.6194,22.3523,24.081,25.4674,17.0492
29663,TraesCS2D02G433700,5.2329,5.41476,0.0,6.07031,0.0
29664,TraesCS2D02G433800,8.55327,10.5157,9.68406,9.31795,18.2107
29665,TraesCS2D02G433900,8.82537,8.92068,10.6571,8.31236,8.68828
29666,TraesCS2D02G434000,11.0526,11.0587,14.6945,17.1732,10.9185
29671,TraesCS2D02G434500,1.81312,13.7055,5.4843,13.6666,6.08475
29672,TraesCS2D02G434600,8.33884,5.8844,0.0,7.74944,8.70586
29673,TraesCS2D02G434700,120.731,94.1816,95.3919,135.328,156.893
29676,TraesCS2D02G435000,80.7126,28.7133,66.9949,47.0598,67.2203
29677,TraesCS2D02G435100,7.05922,15.988111,24.0249966,16.9349,23.9198
29678,TraesCS2D02G435200,4.80463,0.0,2.05982,5.73781,8.0
29679,TraesCS2D02G435300,31.3789,58.3468,26.7508,41.6409,32.9217
29680,TraesCS2D02G435400,2.64964,3.59211,8.49689,6.04927,3.88174
29683,TraesCS2D02G436000,134.955,114.75,104.439,126.704,128.141
29685,TraesCS2D02G436200,1.64531,1.5967,0.0,14.1736,2.48961
29690,TraesCS2D02G436700,4.66101,10.8801,17.4476,23.0217,10.9844
29699,TraesCS2D02G437600,4.96152,5.90234,2.06888,0.0,5.76927
29700,TraesCS2D02G437700,21.8752,80.1718,67.212,60.5847,5.58619
29703,TraesCS2D02G438000,7.74874,4.04843,10.5078,7.05165,3.89411
29704,TraesCS2D02G438100,8.15678,10.5783,11.1801,10.7161,18.7861
29710,TraesCS2D02G438700,520.139,452.35,338.569,597.527,357.015
29711,TraesCS2D02G438800,7.96184,21.4021,27.4779,28.7054,5.27848
29712,TraesCS2D02G438900,3.37356,2.56242,4.62509,11.474,0.0
29716,TraesCS2D02G439300,114.63,59.6138,83.0932,74.4275,126.468
29719,TraesCS2D02G439800,27.6696,10.4579,9.50809,14.5324,18.8299
29720,TraesCS2D02G439900,43.8564,3.50057,6.35397,8.42716,3.22235
29722,TraesCS2D02G440100,2.23227,13.984574,8.980179999999999,8.511726000000001,0.0
29723,TraesCS2D02G440200,6.58831,46.5646,21.8743,41.9262,2.35872
29724,TraesCS2D02G440300,29.1436,46.4994,49.646,20.5728,44.7777
29725,TraesCS2D02G440400,113.1009,105.7142,94.0081,181.0109,170.6498
29726,TraesCS2D02G440500,206.035,3.99802,5.31488,3.37376,10.4482
29728,TraesCS2D02G440700,2.66783,13.8042,4.84424,19.1954,4.62606
29729,TraesCS2D02G440800,0.0,9.86187,8.83967,2.62557,0.0
29730,TraesCS2D02G440900,6.79792,2.0,0.0,2.0,10.0
29734,TraesCS2D02G441300,0.0,25.1006,33.3618,24.3376,0.0
29735,TraesCS2D02G441400,73.79650089799601,79.6228,85.406,68.9974,98.0209
29740,TraesCS2D02G441900,32.3109,30.2024,35.4291,36.4301,18.8742
29744,TraesCS2D02G442300,301.139,85.1091,93.8499,126.783,234.051
29746,TraesCS2D02G442500,2036.18,1356.51,993.827,1566.24,2483.54
29747,TraesCS2D02G442600,2.325892,31.6936,49.6011,64.5208,4.0
29749,TraesCS2D02G442800,6.21725,5.14882,4.10771,2.03404,1.02877
29752,TraesCS2D02G443100,198.9902,166.6336,238.2291,239.2886,260.4517
29753,TraesCS2D02G443200,2.60172,4.90283,1.5757,4.31761,6.32311
29754,TraesCS2D02G443300,63.46951389,65.438100153696,96.3150373,69.76326211,20.11614
29755,TraesCS2D02G443400,8.60736,6.21831,7.00169,8.52015,10.6009
29756,TraesCS2D02G443500,63.6773,35.1744,58.6153,59.7138,36.4858
29758,TraesCS2D02G443700,165.928,101.7557,151.0201,191.0794,158.4409
29760,TraesCS2D02G443900,17.9999824,20.00003431,29.25732979,10.99997011,5.0
29761,TraesCS2D02G444000,38.5799,38.3996,44.3786,47.2827,43.1139
29764,TraesCS2D02G444300,2.59892,4.7359,7.77027,15.7513,1.57474
29770,TraesCS2D02G444900,8.27598,13.3725,6.20795,3.02288,9.15554
29774,TraesCS2D02G445300,4.0,18.9367,20.0,19.2383,3.98794
29775,TraesCS2D02G445400,11.2704,9.98036,9.7503,10.6809,6.23799
29776,TraesCS2D02G445500,100.35803,102.652,104.941,91.2318,92.3745121221
29787,TraesCS2D02G446600,4.77812,24.96249214,35.7695,21.0028,10.651
29788,TraesCS2D02G446700,92.1281,49.5298,61.162,121.466,84.0342
29789,TraesCS2D02G446800,2.50272,2.73482,5.70175,4.98011,2.20689
29790,TraesCS2D02G446900,62.15,270.877,331.866,230.011,41.7528
29794,TraesCS2D02G447300,52.3614,12.8414,0.0,3.66083,10.8348
29795,TraesCS2D02G447400,19.7378,11.2569,19.9236,56.7956,13.5567
29796,TraesCS2D02G447500,8.44402,16.9984,21.424,38.2698,9.29034
29797,TraesCS2D02G447600,0.0,1.4449,1.0,9.17357,3.69075
29798,TraesCS2D02G447800,83.1487,103.622,84.6365,80.1213,77.3256
29799,TraesCS2D02G447900,53.1276,24.9758,26.096,45.9617,42.5144
29803,TraesCS2D02G448300,19.0,8.0,6.0,15.1477,6.0
29805,TraesCS2D02G448500,19.0703,12.5402,5.40474,23.6343,13.8097
29809,TraesCS2D02G448900,15.3971,16.5592,10.4032,8.67487,19.7602
29810,TraesCS2D02G449000,0.0,25.8134,56.6967,142.618,46.2237
29811,TraesCS2D02G449100,0.0,8.67311,10.1033,27.9749,8.16665
29813,TraesCS2D02G449300,41.4831,0.0,5.36859,67.4904,16.3088
29820,TraesCS2D02G450000,39.8187,25.2375,22.76353,42.6798,27.1832
29821,TraesCS2D02G450100,130.995,70.9993,25.4453,64.2726,165.318
29828,TraesCS2D02G450800,7.82046,6.07142,1.60537,0.0,2.96028
29831,TraesCS2D02G451100,65.0238,321.9139,224.011000128669,185.0949,45.146400109904
29837,TraesCS2D02G451700,1.49752,16.4937,14.5555,2.76909,6.3897
29838,TraesCS2D02G451900,25.5404,41.58024,38.0507,42.21538,12.38767
29839,TraesCS2D02G452000,13.2209,34.5796,40.7392,28.523,21.8691
